datetime,sound_avg,motion,temp,hum,dist
2025-11-18T02:16:42.310681,86.11764705882354,0,21.6,79.0,-1
2025-11-18T02:16:44.344595,86.2,0,21.6,79.0,-1
2025-11-18T02:16:46.419406,86.1875,0,21.6,79.0,-1
2025-11-18T02:16:48.463044,86.125,0,21.6,79.0,-1
2025-11-18T02:16:50.528149,86.0,0,21.6,79.0,-1
2025-11-18T02:16:52.542621,86.1875,0,21.6,79.0,-1
2025-11-18T02:16:54.588930,86.6875,0,21.6,79.0,-1
2025-11-18T02:16:56.600713,86.0,0,21.6,79.0,0
2025-11-18T02:16:58.603410,86.13333333333334,0,21.6,79.0,-1
2025-11-18T02:17:00.666458,86.0625,0,21.6,79.0,-1
2025-11-18T02:17:02.724556,86.0625,0,21.6,79.0,-1
2025-11-18T02:17:04.792234,86.0625,0,21.6,79.0,-1
2025-11-18T02:17:06.808810,86.125,0,21.6,79.0,0
2025-11-18T02:17:08.859720,86.125,0,21.6,79.0,-1
2025-11-18T02:17:10.890190,86.25,0,21.6,79.0,-1
2025-11-18T02:17:12.945835,86.125,0,21.6,79.0,-1
2025-11-18T02:17:15.008555,86.125,0,21.6,79.0,-1
2025-11-18T02:17:17.034934,86.75,0,21.6,79.0,0
2025-11-18T02:17:19.053985,86.1875,0,21.6,79.0,-1
2025-11-18T02:17:21.106808,86.125,0,21.6,79.0,-1
2025-11-18T02:17:23.174240,86.25,0,21.6,79.0,-1
2025-11-18T02:17:25.236904,86.0625,0,21.6,79.0,-1
2025-11-18T02:17:27.259063,86.6875,0,21.6,79.0,0
2025-11-18T02:17:29.267175,86.23529411764706,0,21.6,79.0,-1
2025-11-18T02:17:31.310774,86.06666666666666,0,21.6,79.0,-1
2025-11-18T02:17:33.375575,86.0625,0,21.6,79.0,-1
2025-11-18T02:17:35.426777,86.0,0,21.6,79.0,-1
2025-11-18T02:17:37.436310,86.625,0,21.6,79.0,-1
2025-11-18T02:17:39.475329,86.5,0,21.6,79.0,-1
2025-11-18T02:17:41.530786,86.0625,0,21.6,79.0,-1
2025-11-18T02:17:43.584288,86.125,0,21.6,79.0,-1
2025-11-18T02:17:45.647283,86.6875,0,21.6,79.0,-1
2025-11-18T02:17:47.662056,86.5625,0,21.6,79.0,-1
2025-11-18T02:17:49.689253,86.0625,0,21.6,79.0,-1
2025-11-18T02:17:51.757388,86.5625,0,21.6,79.0,-1
2025-11-18T02:17:53.808654,86.0,0,21.6,79.0,-1
2025-11-18T02:17:55.872794,86.625,0,21.6,79.0,-1
2025-11-18T02:17:57.892693,86.1875,0,21.6,79.0,-1
2025-11-18T02:17:59.938830,86.5,0,21.6,79.0,-1
2025-11-18T02:18:01.979946,86.5625,0,21.6,79.0,-1
2025-11-18T02:18:04.040819,86.0625,0,21.6,79.0,-1
2025-11-18T02:18:06.068560,86.5625,0,21.6,79.0,-1
2025-11-18T02:18:08.099924,86.5625,0,21.6,79.0,-1
2025-11-18T02:18:10.121186,86.6875,0,21.6,79.0,-1
2025-11-18T02:18:12.140782,86.0625,0,21.6,79.0,-1
2025-11-18T02:18:14.172445,86.5,0,21.6,79.0,-1
2025-11-18T02:18:16.223172,86.0,0,21.6,79.0,-1
2025-11-18T02:18:18.279924,86.5625,0,21.6,79.0,-1
2025-11-18T02:18:20.343947,86.0,0,21.6,79.0,-1
2025-11-18T02:18:22.359238,86.5625,0,21.6,79.0,-1
2025-11-18T02:18:24.430141,86.125,0,21.6,79.0,-1
2025-11-18T02:18:26.460668,86.0,0,21.6,79.0,-1
2025-11-18T02:18:28.529960,86.05882352941177,0,21.6,79.0,-1
2025-11-18T02:18:30.558231,86.5,0,21.6,79.0,0
2025-11-18T02:18:32.595655,86.73333333333333,0,21.6,79.0,0
2025-11-18T02:18:34.600239,86.6470588235294,0,21.6,79.0,-1
2025-11-18T02:18:36.630142,86.6875,0,21.6,79.0,0
2025-11-18T02:18:38.659053,86.0625,0,21.6,79.0,-1
2025-11-18T02:18:40.693851,86.0,0,21.6,79.0,-1
2025-11-18T02:18:42.760587,86.125,0,21.6,79.0,-1
2025-11-18T02:18:44.816489,86.5625,0,21.6,79.0,-1
2025-11-18T02:18:46.838683,86.5,0,21.6,79.0,0
2025-11-18T02:18:48.895367,86.0625,0,21.6,79.0,-1
2025-11-18T02:18:50.956352,86.0625,0,21.6,79.0,-1
2025-11-18T02:18:53.018135,86.1875,0,21.6,79.0,-1
2025-11-18T02:18:55.040541,86.0625,0,21.6,79.0,-1
2025-11-18T02:18:57.058166,86.125,0,21.6,79.0,0
2025-11-18T02:18:59.087392,86.0,0,21.6,79.0,-1
2025-11-18T02:19:01.140419,86.5625,0,21.6,79.0,-1
2025-11-18T02:19:03.204046,86.125,0,21.6,79.0,-1
2025-11-18T02:19:05.259896,86.0,0,21.6,79.0,-1
2025-11-18T02:19:07.273716,86.3125,0,21.6,79.0,0
2025-11-18T02:19:09.303881,86.625,0,21.6,79.0,-1
2025-11-18T02:19:11.368805,85.9375,0,21.6,79.0,-1
2025-11-18T02:19:13.414524,86.0,0,21.6,79.0,-1
2025-11-18T02:19:15.476604,86.5,0,21.6,79.0,-1
2025-11-18T02:19:17.498586,86.5,0,21.6,79.0,-1
2025-11-18T02:19:19.535261,85.9375,0,21.6,79.0,-1
2025-11-18T02:19:21.574320,86.5625,0,21.6,79.0,-1
2025-11-18T02:19:23.638513,86.0,0,21.6,79.0,-1
2025-11-18T02:19:25.707098,86.0,0,21.6,79.0,-1
2025-11-18T02:19:27.733344,86.5625,0,21.6,79.0,0
2025-11-18T02:19:29.754288,86.0,0,21.6,79.0,-1
2025-11-18T02:19:31.808351,85.9375,0,21.6,79.0,-1
2025-11-18T02:19:33.879548,86.0,0,21.6,79.0,-1
2025-11-18T02:19:35.917012,86.0,0,21.6,79.0,-1
2025-11-18T02:19:37.936639,86.5,0,21.6,79.0,-1
2025-11-18T02:19:39.974246,86.0,0,21.6,79.0,-1
2025-11-18T02:19:42.024310,86.125,0,21.6,79.0,-1
2025-11-18T02:19:44.091813,86.0,0,21.6,79.0,-1
2025-11-18T02:19:46.101712,86.0,0,21.6,79.0,-1
2025-11-18T02:19:48.108544,86.53333333333333,0,21.6,79.0,-1
2025-11-18T02:19:50.174191,86.0,0,21.6,79.0,-1
2025-11-18T02:19:52.198987,86.5625,0,21.6,79.0,0
2025-11-18T02:19:54.249763,86.125,0,21.6,79.0,-1
2025-11-18T02:19:56.305206,86.0625,0,21.6,79.0,-1
2025-11-18T02:19:58.343377,86.0,0,21.6,79.0,-1
2025-11-18T02:20:00.346842,86.5625,0,21.6,79.0,0
2025-11-18T02:20:02.409741,86.5625,0,21.6,79.0,-1
2025-11-18T02:20:04.451282,86.5,0,21.6,79.0,-1
2025-11-18T02:20:06.503819,86.5625,0,21.6,79.0,-1
2025-11-18T02:20:08.560181,86.5625,0,21.6,79.0,-1
2025-11-18T02:20:10.622923,86.125,0,21.6,79.0,-1
2025-11-18T02:20:12.642182,86.6875,0,21.6,79.0,-1
2025-11-18T02:20:14.661177,86.52941176470588,0,21.6,79.0,-1
2025-11-18T02:20:16.674436,86.0,0,21.6,79.0,0
2025-11-18T02:20:18.729646,86.0625,0,21.6,79.0,-1
2025-11-18T02:20:20.783560,86.0,0,21.6,79.0,-1
2025-11-18T02:20:22.848565,86.0,0,21.6,79.0,-1
2025-11-18T02:20:24.879123,85.9375,0,21.6,79.0,-1
2025-11-18T02:20:26.979762,86.52941176470588,0,21.6,79.0,-1
2025-11-18T02:20:29.049831,86.0625,0,21.6,79.0,-1
2025-11-18T02:20:31.100999,86.125,0,21.6,79.0,-1
2025-11-18T02:20:33.164657,86.0,0,21.6,79.0,-1
2025-11-18T02:20:35.177475,86.0,0,21.6,79.0,-1
2025-11-18T02:20:37.212731,86.06666666666666,0,21.6,79.0,-1
2025-11-18T02:20:39.237719,86.0,0,21.6,79.0,-1
2025-11-18T02:20:41.264600,86.0625,0,21.6,79.0,0
2025-11-18T02:20:43.325365,86.0625,0,21.6,79.0,-1
2025-11-18T02:20:45.346754,86.0,0,21.6,79.0,-1
2025-11-18T02:20:47.350899,85.93333333333334,0,21.6,79.0,0
2025-11-18T02:20:49.406496,86.0,0,21.6,79.0,-1
2025-11-18T02:20:51.466369,86.0625,0,21.6,79.0,-1
2025-11-18T02:20:53.524531,86.0625,0,21.6,79.0,-1
2025-11-18T02:20:55.578731,86.625,0,21.6,79.0,-1
2025-11-18T02:20:57.631770,86.125,0,21.6,79.0,-1
2025-11-18T02:20:59.662759,86.0,0,21.6,79.0,-1
2025-11-18T02:21:01.730032,86.625,0,21.6,79.0,-1
2025-11-18T02:21:03.757021,86.125,0,21.6,79.0,0
2025-11-18T02:21:05.773172,86.0,0,21.6,79.0,-1
2025-11-18T02:21:07.839474,86.5625,0,21.6,79.0,-1
2025-11-18T02:21:09.887658,86.6875,0,21.6,79.0,-1
2025-11-18T02:21:11.955715,86.1875,0,21.6,79.0,-1
2025-11-18T02:21:13.968832,86.5,0,21.6,79.0,-1
2025-11-18T02:21:15.995970,86.5625,0,21.6,79.0,-1
2025-11-18T02:21:18.048356,86.17647058823529,0,21.6,79.0,-1
2025-11-18T02:21:20.068417,86.5625,0,21.6,79.0,-1
2025-11-18T02:21:22.085674,86.2,0,21.6,79.0,-1
2025-11-18T02:21:24.146873,86.625,0,21.6,79.0,-1
2025-11-18T02:21:26.175383,86.52941176470588,0,21.6,79.0,0
2025-11-18T02:21:28.224718,86.66666666666667,0,21.6,79.0,0
2025-11-18T02:21:30.235826,86.0,0,21.6,79.0,-1
2025-11-18T02:21:32.254829,86.0,0,21.6,79.0,0
2025-11-18T02:21:34.301439,86.0,0,21.6,79.0,0
2025-11-18T02:21:36.342216,86.0,0,21.6,79.0,-1
2025-11-18T02:21:38.404802,86.25,0,21.6,79.0,-1
2025-11-18T02:21:40.438430,86.5,0,21.6,79.0,-1
2025-11-18T02:21:42.452063,86.625,0,21.6,79.0,0
2025-11-18T02:21:44.475093,86.625,0,21.6,79.0,-1
2025-11-18T02:21:46.533428,86.1875,0,21.6,79.0,-1
2025-11-18T02:21:48.594613,86.0625,0,21.6,79.0,-1
2025-11-18T02:21:50.660595,86.5,0,21.6,79.0,-1
2025-11-18T02:21:52.671958,86.0625,0,21.6,79.0,0
2025-11-18T02:21:54.729268,86.0,0,21.6,79.0,-1
2025-11-18T02:21:56.798341,86.125,0,21.6,79.0,-1
2025-11-18T02:21:58.854257,86.0625,0,21.6,79.0,-1
2025-11-18T02:22:00.884860,86.125,0,21.6,79.0,-1
2025-11-18T02:22:02.905328,86.0,0,21.6,79.0,0
2025-11-18T02:22:04.919901,86.6875,0,21.6,79.0,-1
2025-11-18T02:22:06.996592,86.0625,0,21.6,79.0,-1
2025-11-18T02:22:09.048916,85.9375,0,21.6,79.0,-1
2025-11-18T02:22:11.060536,86.05882352941177,0,21.6,79.0,-1
2025-11-18T02:22:13.082938,86.0,0,21.6,79.0,-1
2025-11-18T02:22:15.122664,86.125,0,21.6,79.0,-1
2025-11-18T02:22:17.135818,86.0625,0,21.6,79.0,-1
2025-11-18T02:22:19.173734,86.625,0,21.6,79.0,-1
2025-11-18T02:22:21.206955,86.0625,0,21.6,79.0,-1
2025-11-18T02:22:23.227718,86.125,0,21.6,79.0,-1
2025-11-18T02:22:25.245160,86.5,0,21.6,79.0,-1
2025-11-18T02:22:27.297771,86.5,0,21.6,79.0,-1
2025-11-18T02:22:29.361417,86.125,0,21.6,79.0,-1
2025-11-18T02:22:31.383327,86.625,0,21.6,79.0,0
2025-11-18T02:22:33.408766,86.625,0,21.6,79.0,-1
2025-11-18T02:22:35.436962,86.0,0,21.6,79.0,-1
2025-11-18T02:22:37.461647,86.125,0,21.6,79.0,-1
2025-11-18T02:22:39.498774,86.5625,0,21.6,79.0,-1
2025-11-18T02:22:41.554170,86.1875,0,21.6,79.0,-1
2025-11-18T02:22:43.615886,86.0625,0,21.6,79.0,-1
2025-11-18T02:22:45.642481,86.5,0,21.6,79.0,0
2025-11-18T02:22:47.693014,86.5,0,21.6,79.0,-1
2025-11-18T02:22:49.747381,86.0625,0,21.6,79.0,-1
2025-11-18T02:22:51.817701,86.0,0,21.6,79.0,-1
2025-11-18T02:22:53.839158,86.625,0,21.6,79.0,-1
2025-11-18T02:22:55.855377,86.625,0,21.6,79.0,-1
2025-11-18T02:22:57.892144,86.25,0,21.6,79.0,-1
2025-11-18T02:22:59.947649,86.0,0,21.6,79.0,-1
2025-11-18T02:23:02.007758,86.0625,0,21.6,79.0,-1
2025-11-18T02:23:04.068333,86.0625,0,21.6,79.0,-1
2025-11-18T02:23:06.079491,86.5625,0,21.6,79.0,-1
2025-11-18T02:23:08.112677,86.75,0,21.6,79.0,-1
2025-11-18T02:23:10.170464,85.9375,0,21.6,79.0,-1
2025-11-18T02:23:12.232224,86.5625,0,21.6,79.0,-1
2025-11-18T02:23:14.283785,86.6875,0,21.6,79.0,-1
2025-11-18T02:23:16.300516,86.1875,0,21.6,79.0,0
2025-11-18T02:23:18.339271,86.1875,0,21.6,79.0,-1
2025-11-18T02:23:20.392273,86.1875,0,21.6,79.0,-1
2025-11-18T02:23:22.442425,86.125,0,21.6,79.0,-1
2025-11-18T02:23:24.516715,86.1875,0,21.6,79.0,-1
2025-11-18T02:23:26.535484,86.0,0,21.6,79.0,-1
2025-11-18T02:23:28.554511,86.1875,0,21.6,79.0,-1
2025-11-18T02:23:30.607068,86.5625,0,21.6,79.0,-1
2025-11-18T02:23:32.679013,86.625,0,21.6,79.0,-1
2025-11-18T02:23:34.731952,86.0,0,21.6,79.0,-1
2025-11-18T02:23:36.751798,86.5625,0,21.6,79.0,-1
2025-11-18T02:23:38.767943,86.5625,0,21.6,79.0,-1
2025-11-18T02:23:40.779577,86.625,0,21.6,79.0,-1
2025-11-18T02:23:42.817886,86.0,0,21.6,79.0,-1
2025-11-18T02:23:44.873330,86.625,0,21.6,79.0,-1
2025-11-18T02:23:46.927003,86.0625,0,21.6,79.0,-1
2025-11-18T02:23:48.984913,86.0625,0,21.6,79.0,-1
2025-11-18T02:23:51.031349,86.1875,0,21.6,79.0,0
2025-11-18T02:23:53.079192,86.125,0,21.6,79.0,-1
2025-11-18T02:23:55.139816,86.125,0,21.6,79.0,-1
2025-11-18T02:23:57.195345,86.11764705882354,0,21.6,79.0,-1
2025-11-18T02:23:59.206716,86.26666666666667,0,21.6,79.0,-1
2025-11-18T02:24:01.222965,86.5625,0,21.6,79.0,0
2025-11-18T02:24:03.284614,86.125,0,21.6,79.0,-1
2025-11-18T02:24:05.349873,86.25,0,21.6,79.0,-1
2025-11-18T02:24:07.458379,86.11764705882354,0,21.6,79.0,-1
2025-11-18T02:24:09.511993,86.0625,0,21.6,79.0,-1
2025-11-18T02:24:11.566071,86.0,0,21.6,79.0,-1
2025-11-18T02:24:13.624251,86.125,0,21.6,79.0,-1
2025-11-18T02:24:15.698005,86.70588235294117,0,21.6,79.0,-1
2025-11-18T02:24:17.716698,86.0,0,21.6,79.0,0
2025-11-18T02:24:19.740440,86.125,0,21.6,79.0,-1
2025-11-18T02:24:21.780709,86.125,0,21.6,79.0,-1
2025-11-18T02:24:23.792470,86.1875,0,21.6,79.0,0
2025-11-18T02:24:25.819525,86.1875,0,21.6,79.0,-1
2025-11-18T02:24:27.853044,86.13333333333334,0,21.6,79.0,-1
2025-11-18T02:24:29.914524,86.5,0,21.6,79.0,-1
2025-11-18T02:24:31.978083,86.0625,0,21.6,79.0,-1
2025-11-18T02:24:33.983394,85.9375,0,21.6,79.0,0
2025-11-18T02:24:36.078920,86.0,0,21.6,79.0,-1
2025-11-18T02:24:38.138001,86.4375,0,21.6,79.0,-1
2025-11-18T02:24:40.151231,86.52941176470588,0,21.6,79.0,-1
2025-11-18T02:24:42.167197,86.75,0,21.6,79.0,0
2025-11-18T02:24:44.179740,86.13333333333334,0,21.6,79.0,-1
2025-11-18T02:24:46.229462,86.5,0,21.6,79.0,-1
2025-11-18T02:24:48.303540,86.0,0,21.6,79.0,-1
2025-11-18T02:24:50.362420,86.0625,0,21.6,79.0,-1
2025-11-18T02:24:52.373638,86.5,0,21.6,79.0,0
2025-11-18T02:24:54.440224,86.0,0,21.6,79.0,-1
2025-11-18T02:24:56.497119,86.0625,0,21.6,79.0,-1
2025-11-18T02:24:58.561612,86.0625,0,21.6,79.0,-1
2025-11-18T02:25:00.583407,86.5,0,21.6,79.0,-1
2025-11-18T02:25:02.588740,86.125,0,21.6,79.0,0
2025-11-18T02:25:04.624676,86.5,0,21.6,79.0,-1
2025-11-18T02:25:06.680249,86.125,0,21.6,79.0,-1
2025-11-18T02:25:08.684481,86.0625,0,21.6,79.0,0
2025-11-18T02:25:10.695824,86.58823529411765,0,21.6,79.0,-1
2025-11-18T02:25:12.711778,86.73333333333333,0,21.6,79.0,0
2025-11-18T02:25:14.721315,86.0625,0,21.6,79.0,-1
2025-11-18T02:25:16.789257,86.5625,0,21.6,79.0,-1
2025-11-18T02:25:18.848538,86.5625,0,21.6,79.0,-1
2025-11-18T02:25:20.906548,86.1875,0,21.6,79.0,-1
2025-11-18T02:25:22.935296,86.5625,0,21.6,79.0,0
2025-11-18T02:25:24.958614,86.5625,0,21.6,79.0,-1
2025-11-18T02:25:27.005145,86.5,0,21.6,79.0,-1
2025-11-18T02:25:29.074178,86.0625,0,21.6,79.0,-1
2025-11-18T02:25:31.131208,85.9375,0,21.6,79.0,-1
2025-11-18T02:25:33.153558,86.0,0,21.6,79.0,0
2025-11-18T02:25:35.182463,86.5,0,21.6,79.0,-1
2025-11-18T02:25:37.230320,86.0,0,21.6,79.0,-1
2025-11-18T02:25:39.288892,86.125,0,21.6,79.0,-1
2025-11-18T02:25:41.354203,86.0,0,21.6,79.0,-1
2025-11-18T02:25:43.385596,86.125,0,21.6,79.0,0
2025-11-18T02:25:45.407624,86.5,0,21.6,79.0,-1
2025-11-18T02:25:47.454481,86.0625,0,21.6,79.0,-1
2025-11-18T02:25:49.525262,86.0625,0,21.6,79.0,-1
2025-11-18T02:25:51.582539,86.0,0,21.6,79.0,-1
2025-11-18T02:25:53.606114,86.1875,0,21.6,79.0,0
2025-11-18T02:25:55.654895,86.0,0,21.6,79.0,-1
2025-11-18T02:25:57.701591,86.0625,0,21.6,79.0,-1
2025-11-18T02:25:59.775250,86.5625,0,21.6,79.0,-1
2025-11-18T02:26:01.829194,86.125,0,21.6,79.0,-1
2025-11-18T02:26:03.884673,86.125,0,21.6,79.0,-1
2025-11-18T02:26:05.957298,86.0625,0,21.6,79.0,-1
2025-11-18T02:26:07.977818,86.5,0,21.6,79.0,0
2025-11-18T02:26:10.028827,86.6875,0,21.6,79.0,-1
2025-11-18T02:26:12.074194,86.0,0,21.6,79.0,-1
2025-11-18T02:26:14.093554,86.0,0,21.6,79.0,0
2025-11-18T02:26:16.140215,86.0,0,21.6,79.0,-1
2025-11-18T02:26:18.162495,86.125,0,21.6,79.0,-1
2025-11-18T02:26:20.186690,86.4375,0,21.6,79.0,-1
2025-11-18T02:26:22.200333,86.5625,0,21.6,79.0,-1
2025-11-18T02:26:24.241024,86.5625,0,21.6,79.0,-1
2025-11-18T02:26:26.290546,86.125,0,21.6,79.0,-1
2025-11-18T02:26:28.348077,86.0625,0,21.6,79.0,-1
2025-11-18T02:26:30.417337,86.0625,0,21.6,79.0,-1
2025-11-18T02:26:32.424607,86.0,0,21.6,79.0,-1
2025-11-18T02:26:34.461823,86.0625,0,21.6,79.0,-1
2025-11-18T02:26:36.521812,86.1875,0,21.6,79.0,-1
2025-11-18T02:26:38.568963,86.0,0,21.6,79.0,-1
2025-11-18T02:26:40.572781,86.0,0,21.6,79.0,-1
2025-11-18T02:26:42.623984,86.1875,0,21.6,79.0,-1
2025-11-18T02:26:44.647358,86.125,0,21.6,79.0,-1
2025-11-18T02:26:46.721452,86.625,0,21.6,79.0,-1
2025-11-18T02:26:48.827613,86.70588235294117,0,21.6,79.0,-1
2025-11-18T02:26:50.889839,86.125,0,21.6,79.0,-1
2025-11-18T02:26:52.947172,86.5,0,21.6,79.0,-1
2025-11-18T02:26:54.997402,86.0625,0,21.6,79.0,-1
2025-11-18T02:26:57.070679,86.0,0,21.6,79.0,-1
2025-11-18T02:26:59.087655,86.625,0,21.6,79.0,0
2025-11-18T02:27:01.141714,85.9375,0,21.6,79.0,-1
2025-11-18T02:27:03.216171,86.0,0,21.6,79.0,-1
2025-11-18T02:27:05.246794,85.93333333333334,0,21.6,79.0,-1
2025-11-18T02:27:07.253624,86.58823529411765,0,21.6,79.0,0
2025-11-18T02:27:09.292572,86.0625,0,21.6,79.0,-1
2025-11-18T02:27:11.338259,86.06666666666666,0,21.6,79.0,-1
2025-11-18T02:27:13.365046,86.0,0,21.6,79.0,0
2025-11-18T02:27:15.371333,86.0,0,21.6,79.0,-1
2025-11-18T02:27:17.427218,86.0,0,21.6,79.0,-1
2025-11-18T02:27:19.470620,86.5625,0,21.6,79.0,-1
2025-11-18T02:27:21.485434,86.5625,0,21.6,79.0,0
2025-11-18T02:27:23.500616,86.0625,0,21.6,79.0,-1
2025-11-18T02:27:25.568849,85.9375,0,21.6,79.0,-1
2025-11-18T02:27:27.626897,86.1875,0,21.6,79.0,-1
2025-11-18T02:27:29.701754,86.5625,0,21.6,79.0,-1
2025-11-18T02:27:31.727656,86.0625,0,21.6,79.0,0
2025-11-18T02:27:33.784182,86.1875,0,21.6,79.0,-1
2025-11-18T02:27:35.828810,86.1875,0,21.6,79.0,-1
2025-11-18T02:27:37.855783,86.0625,0,21.6,79.0,-1
2025-11-18T02:27:39.889368,86.625,0,21.6,79.0,-1
2025-11-18T02:27:41.908596,86.625,0,21.6,79.0,-1
2025-11-18T02:27:43.983242,86.125,0,21.6,79.0,-1
2025-11-18T02:27:46.029714,86.0625,0,21.6,79.0,-1
2025-11-18T02:27:48.064332,86.625,0,21.6,79.0,-1
2025-11-18T02:27:50.074348,86.0625,0,21.6,79.0,0
2025-11-18T02:27:52.105732,86.6875,0,21.6,79.0,-1
2025-11-18T02:27:54.156853,86.625,0,21.6,79.0,-1
2025-11-18T02:27:56.226668,86.5625,0,21.6,79.0,-1
2025-11-18T02:27:58.293868,86.625,0,21.6,79.0,-1
2025-11-18T02:28:00.297462,86.5625,0,21.6,79.0,0
2025-11-18T02:28:02.362326,86.875,0,21.6,79.0,-1
2025-11-18T02:28:04.418185,86.1875,0,21.6,79.0,-1
2025-11-18T02:28:09.666328,86.2,0,21.6,79.0,-1
2025-11-18T02:28:11.679090,86.0625,0,21.6,79.0,0
2025-11-18T02:28:13.735756,86.125,0,21.6,79.0,-1
2025-11-18T02:28:15.820166,86.11764705882354,0,21.6,79.0,-1
2025-11-18T02:28:17.838714,86.625,0,21.6,79.0,-1
2025-11-18T02:28:19.868098,86.1875,0,21.6,79.0,0
2025-11-18T02:28:21.885754,86.5625,0,21.6,79.0,-1
2025-11-18T02:28:23.921966,86.06666666666666,0,21.6,79.0,-1
2025-11-18T02:28:25.988409,86.5,0,21.6,79.0,-1
2025-11-18T02:28:28.049113,86.0625,0,21.6,79.0,-1
2025-11-18T02:28:30.059529,86.5,0,21.6,79.0,0
2025-11-18T02:28:32.127076,86.5625,0,21.6,79.0,-1
2025-11-18T02:28:34.150823,86.5625,0,21.6,79.0,-1
2025-11-18T02:28:36.221514,86.0,0,21.6,79.0,-1
2025-11-18T02:28:38.221585,86.0,0,21.6,79.0,0
2025-11-18T02:28:40.269404,86.0,0,21.6,79.0,-1
2025-11-18T02:28:42.314991,86.3125,0,21.6,79.0,-1
2025-11-18T02:28:44.385070,86.125,0,21.6,79.0,-1
2025-11-18T02:28:46.404894,86.125,0,21.6,79.0,-1
2025-11-18T02:28:48.416801,86.5,0,21.6,79.0,0
2025-11-18T02:28:50.447570,86.0625,0,21.6,79.0,-1
2025-11-18T02:28:52.515710,86.125,0,21.6,79.0,-1
2025-11-18T02:28:54.565714,86.125,0,21.6,79.0,-1
2025-11-18T02:28:56.625112,86.5625,0,21.6,79.0,-1
2025-11-18T02:28:58.649161,86.0625,0,21.6,79.0,0
2025-11-18T02:29:00.666871,86.0,0,21.6,79.0,-1
2025-11-18T02:29:02.673354,86.5625,0,21.6,79.0,0
2025-11-18T02:29:04.723906,86.6875,0,21.6,79.0,-1
2025-11-18T02:29:06.754634,86.75,0,21.6,79.0,-1
2025-11-18T02:29:08.801607,86.125,0,21.6,79.0,-1
2025-11-18T02:29:10.863543,86.0625,0,21.6,79.0,-1
2025-11-18T02:29:12.883778,86.0625,0,21.6,79.0,-1
2025-11-18T02:29:14.948576,86.0,0,21.6,79.0,-1
2025-11-18T02:29:16.969529,86.0625,0,21.6,79.0,-1
2025-11-18T02:29:18.986329,86.05882352941177,0,21.6,79.0,0
2025-11-18T02:29:21.025738,86.53333333333333,0,21.6,79.0,-1
2025-11-18T02:29:23.075492,86.0,0,21.6,79.0,-1
2025-11-18T02:29:25.107110,86.0625,0,21.6,79.0,-1
2025-11-18T02:29:27.172571,86.5,0,21.6,79.0,-1
2025-11-18T02:29:29.189097,86.5625,0,21.6,79.0,0
2025-11-18T02:29:31.218396,86.0,0,21.6,79.0,-1
2025-11-18T02:29:33.266744,86.5625,0,21.6,79.0,-1
2025-11-18T02:29:35.336870,86.0625,0,21.6,79.0,-1
2025-11-18T02:29:37.396826,86.625,0,21.6,79.0,-1
2025-11-18T02:29:39.418122,86.5625,0,21.6,79.0,0
2025-11-18T02:29:41.437949,86.5625,0,21.6,79.0,-1
2025-11-18T02:29:43.483304,86.125,0,21.6,79.0,-1
2025-11-18T02:29:45.550865,86.5,0,21.6,79.0,-1
2025-11-18T02:29:47.619306,86.6875,0,21.6,79.0,-1
2025-11-18T02:29:49.640107,86.125,0,21.6,79.0,0
2025-11-18T02:29:51.689489,86.125,0,21.6,79.0,-1
2025-11-18T02:29:53.711436,86.125,0,21.6,79.0,-1
2025-11-18T02:29:55.732288,86.125,0,21.6,79.0,0
2025-11-18T02:29:57.792956,85.9375,0,21.6,79.0,-1
2025-11-18T02:29:59.846939,86.0625,0,21.6,79.0,-1
2025-11-18T02:30:01.880975,86.0,0,21.6,79.0,-1
2025-11-18T02:30:03.934677,86.5625,0,21.6,79.0,-1
2025-11-18T02:30:05.992281,86.125,0,21.6,79.0,-1
2025-11-18T02:30:08.028337,86.6875,0,21.6,79.0,0
2025-11-18T02:30:10.074754,86.1875,0,21.6,79.0,-1
2025-11-18T02:30:12.106727,86.0625,0,21.6,79.0,-1
2025-11-18T02:30:14.155007,86.0,0,21.6,79.0,-1
2025-11-18T02:30:16.210817,86.125,0,21.6,79.0,-1
2025-11-18T02:30:18.272957,86.0,0,21.6,79.0,-1
2025-11-18T02:30:20.275966,86.625,0,21.6,79.0,-1
2025-11-18T02:30:22.287118,86.3125,0,21.6,79.0,-1
2025-11-18T02:30:24.305143,86.1875,0,21.6,79.0,0
2025-11-18T02:30:26.372585,86.75,0,21.6,79.0,-1
2025-11-18T02:30:28.391733,86.75,0,21.6,79.0,-1
2025-11-18T02:30:30.441179,86.0625,0,21.6,79.0,-1
2025-11-18T02:30:32.503801,86.125,0,21.6,79.0,-1
2025-11-18T02:30:34.522014,86.5625,0,21.7,79.0,-1
2025-11-18T02:30:36.588170,86.875,0,21.7,79.0,-1
2025-11-18T02:30:38.610177,86.1875,0,21.6,79.0,-1
2025-11-18T02:30:40.617060,86.58823529411765,0,21.6,79.0,-1
2025-11-18T02:30:42.625894,86.73333333333333,0,21.6,79.0,-1
2025-11-18T02:30:44.677436,86.125,0,21.6,79.0,-1
2025-11-18T02:30:46.701178,86.25,0,21.6,79.0,0
2025-11-18T02:30:48.757151,86.25,0,21.6,79.0,-1
2025-11-18T02:30:50.818554,86.0625,0,21.6,79.0,-1
2025-11-18T02:30:52.857654,86.0625,0,21.6,79.0,-1
